20001;7;Агент;3;3429
20002;1;Агент банка;3;3415
20004;0;Агент коммерческий;3;3415
20007;4;Агент морской;2;3415
20010;6;Агент по доставке заказанных билетов;3;4221
20014;4;Агент по заказам населения на перевозку;3;4221
20015;9;Агент по закупкам;3;3416
20019;7;Агент по организации обслуживания пассажирских авиаперевозок;3;4221
20020;7;Агент по организации обслуживания почтово-грузовых авиаперевозок;3;4221
20022;9;Агент по передаче грузов на пограничной станции (пункте);3;4133
20025;2;Агент по приему заказов на билеты;3;4221
20026;7;Агент по продаже недвижимости;3;3413
20028;6;Агент по розыску грузов и багажа;3;4133
20031;8;Агент по снабжению;3;3416
20032;2;Агент рекламный;3;3415
20034;1;Агент страховой;3;3412
20035;6;Агент торговый;3;3415
20036;0;Агролесомелиоратор;2;2213
20037;5;Агролесомелиоратор (средней квалификации);2;3212
20038;3;Агрометеоролог;2;2112
20040;7;Агроном;2;2213
20041;1;Агроном (средней квалификации);2;3212
20047;9;Агроном отделения (бригады, сельскохозяйственного участка, фермы, цеха);2;2213
20048;3;Агроном отделения (бригады, сельскохозяйственного участка, фермы, цеха) (средней квалификации);2;3212
20050;0;Агроном по защите растений;2;2213
20051;5;Агроном по защите растений (средней квалификации);2;3212
20053;4;Агроном по семеноводству;2;2213
20054;9;Агроном по семеноводству (средней квалификации);2;3212
20056;8;Агрохимик;2;2213
20057;2;Агрохимик (средней квалификации);2;3212
20059;1;Адвокат;2;2421
20061;9;Административный секретарь;1;1120
20062;3;Администратор;2;3431
20063;8;Администратор гостиницы (дома отдыха);2;3431
20065;7;Администратор дежурный;2;3431
20068;0;Администратор зала;2;3431
20071;2;Администратор кино;2;3431
20073;1;Администратор суда;1;1120
20074;6;Администратор съемочной группы;2;3431
20077;9;Администратор телевидения;2;3431
20080;1;Академик-секретарь академии;1;1210
20083;5;Аккомпаниатор;2;3473
20086;9;Акушерка;2;3232
20089;2;Арбитр;2;2422
20095;8;Артист;2;2453
20098;1;Артист ансамбля песни и танца;2;2453
20101;7;Артист балета;2;2454
20102;4;Артист балета (солист);2;2454
20103;9;Артист - буффонадный клоун;2;3474
20104;3;Артист, ведущий концерт;2;3472
20105;8;Артист - воздушный гимнаст;2;3474
20107;7;Артист-вокалист музыкальной комедии и эстрады;2;2453
20108;1;Артист-вокалист (оперный и камерный);2;2453
20110;9;Артист-вокалист (солист);2;2453
20113;2;Артист вокально-инструментального ансамбля;2;2453
20119;3;Артист вспомогательного состава;2;2455
20122;1;Артист драмы;2;2455
20133;6;"Артист жанра циркового искусства (дрессуры животных, жонглирования, ""Иллюзион"", ""Эквилибр"" и др.)";2;3474
20135;9;Артист камерно-инструментального и вокального ансамбля;2;2453
20138;2;Артист кино;2;2455
20139;7;Артист коверный;2;3474
20140;2;Артист-конферансье;2;3472
20144;8;Артист мимического ансамбля;2;2455
20145;2;Артист - музыкальный зксцентрик;2;3474
20147;1;Артист оркестра;2;2453
20148;6;Артист оркестра духового, народных инструментов, эстрадно-симфонического;2;2453
20156;0;Артист разговорного жанра;2;2455
20158;9;Артист-сатирик;2;3474
20159;4;Артист симфонического (камерного) оркестра;2;2453
20162;6;Артист-солист-инструменталист;2;2453
20163;0;Артист спортивно-акробатического жанра;2;3474
20166;4;Артист танцевального и хорового коллектива;2;2454
20167;9;Артист (кукловод) театра кукол;2;2455
20168;3;Артист хора;2;2453
20171;5;Артист цирка;2;3474
20173;4;Артист эстрадного оркестра и ансамбля;2;2453
20174;9;Артист эстрадно-инструментального ансамбля;2;2453
20177;2;Артист эстрадно-спортивного, иллюзионного и других оригинальных эстрадных жанров;2;3474
20184;2;Археограф;2;2431
20187;6;Археолог;2;2442
20190;8;Архивариус;3;4141
20193;1;Архивист;2;2431
20196;5;Архитектор;2;2141
20199;9;Ассистент;2;2310
20200;8;Ассистент балетмейстера;2;2454
20201;2;Ассистент дирижера;2;2453
20202;7;Ассистент звукооператора;2;3131
20205;0;Ассистент звукооформителя;2;3131
20209;9;Ассистент звукорежиссера;2;3131
20212;0;Ассистент кинооператора;2;3132
20215;4;Ассистент кинорежиссера;2;2455
20222;4;Ассистент оператора тележурналистского комплекта;2;3132
20223;9;Ассистент режиссера;2;2455
20224;3;Ассистент режиссера-постановщика;2;2455
20225;8;Ассистент режиссера радиовещания;2;2455
20226;2;Ассистент режиссера телевидения;2;2455
20227;7;Ассистент телеоператора;2;3132
20229;6;Ассистент хормейстера;2;2454
20230;9;Ассистент художника-мультипликатора;2;2452
20233;2;Ассистент художника по комбинированным съемкам;2;2452
20236;6;Ассистент художника-постановщика;2;2452
20239;9;Атташе;2;1120
20241;7;Аудитор;2;2411
20243;6;Аудитор Счетной палаты Российской Федерации;1;1110
20244;0;Аукционист;2;3418
20246;5;Аэролог;2;2112
20249;3;Аэрофотогеодезист;2;2148
20252;5;Аэрохимик;2;2112
20301;5;Багермейстер;1;3142
20304;9;Багермейстер-капитан;1;3142
20306;8;Багермейстер-наставник;1;3142
20307;2;Бактериолог;2;2212
20310;4;Балетмейстер;2;2454
20312;3;Балетмейстер-постановщик;2;2454
20313;8;Библиограф;2;2432
20316;1;Библиотекарь;2;2432
20318;0;Библиотекарь (средней квалификации);2;4141
20321;2;Биолог;2;2211
20324;6;Биофизик;2;2212
20327;5;Биохимик;2;2212
20328;4;Биржевой маклер;2;2413
20330;1;Брокер (торговый);2;3421
20331;6;Брокер (финансовый);2;3411
20334;1;Букмекер;3;4213
20336;9;Бухгалтер;2;2411
20337;3;Бухгалтер (средней квалификации);2;3433
20339;2;Бухгалтер-ревизор;2;2411
20342;4;Бухгалтер-эксперт;2;2411
20387;1;Ведущий дискотеки;2;3472
20390;3;Ведущий инженер по летным испытаниям воздушных судов;2;2145
20393;7;Ведущий инженер по объективному контролю;2;2144
20396;0;Ведущий инженер по экспериментальным работам и летным испытаниям систем воздушных судов;2;2145
20400;3;Ведущий инженер по эксплуатации воздушных судов;2;2145
20402;2;Ведущий инспектор в аппарате Счетной палаты Российской Федерации;2;1120
20404;1;Ведущий программы;2;3472
20406;0;Ведущий специалист в Администрации Президента Российской Федерации;2;1120
20407;5;Ведущий специалист в аппарате Верховного Суда Российской Федерации;2;1120
20409;4;Ведущий специалист в аппарате Высшего Арбитражного Суда Российской Федерации;2;1120
20410;7;Ведущий специалист в аппарате Генеральной прокуратуры Российской Федерации;2;1120
20412;6;Ведущий специалист в Аппарате Государственной Думы Федерального Собрания;2;1120
20413;0;Ведущий специалист в аппарате Конституционного Суда Российской Федерации;2;1120
20415;1;Ведущий специалист в Аппарате Правительства Российской Федерации;2;1120
20416;4;Ведущий специалист в Аппарате Совета Федерации Федерального Собрания;2;1120
20418;3;Ведущий специалист в аппарате Центральной избирательной комиссии Российской Федерации;2;1120
20419;8;Ведущий специалист в центральном аппарате федерального органа исполнительной власти;2;1120
20425;3;Ветеринарный врач;2;2223
20427;2;Ветеринарный фельдшер;2;3227
20430;4;Водолазный специалист;2;2149
20431;9;Водолазный специалист подводного аппарата;2;2149
20434;2;Вожатый;2;3310
20436;1;Воспитатель;2;3320
20437;6;Воспитатель детского сада (яслей-сада);2;3320
20439;5;Воспитатель общежития;2;2320
20442;7;Воспитатель профессионально-технического учебного заведения;2;2320
20448;4;Врач;2;2221
20449;9;Врач здравпункта;2;2221
20450;1;Врач-кардиоревматолог;2;2221
20451;6;Врач-лаборант;2;2221
20452;0;Врач-интерн;2;2221
20453;5;Врач-интерн учреждения госсанэпидслужбы;2;2221
20454;7;Врач-методист;2;2229
20455;4;Врач общей практики (семейный);2;2221
20457;3;Врач подводного аппарата;2;2221
20458;8;Врач-педиатр участковый;2;2221
20459;2;Врач-педиатр городской (районный);2;2221
20460;5;Врач по контролю за занимающимися физкультурой и спортом;2;2221
20461;3;Врач приемного отделения;2;2221
20462;4;Врач-протезист по глазному протезированию;2;2221
20463;9;Врач-специалист;2;2221
20464;3;Врач-протезист по ушному протезированию;2;2221
20465;8;Врач-психиатр участковый;2;2221
20466;2;Врач-психиатр детский;2;2221
20467;7;Врач-психиатр-нарколог участковый;2;2221
20468;1;Врач-психиатр подростковый;2;2221
20469;6;Врач-статистик;2;2221
20470;9;Врач судовой;2;2221
20471;3;Врач-терапевт подростковый;2;2221
20472;8;Врач - специалист по медико-социальной экспертизе;2;2229
20474;7;Врач-специалист учреждения госсанэпидслужбы;2;2221
20475;1;Врач-терапевт участковый;2;2221
20476;6;Врач-терапевт участковый цехового врачебного участка;2;2221
20478;5;Врач-стажер;2;2221
20480;2;Врач - судебно-медицинский эксперт;2;2221
20482;1;Врач - судебно-психиатрический эксперт;2;2221
20483;6;Врач-фтизиатр участковый;2;2221
20485;5;Выпускающий;2;2451
20487;4;Выпускающий ответственный;2;2451
20539;8;Генеральный директор акционерного общества;1;1210
20541;5;Генеральный директор генеральной дирекции;1;1210
20543;4;Генеральный директор российского агентства;1;1120
20547;2;Генеральный директор киностудии;1;1210
20550;4;Генеральный директор комбината;1;1210
20553;8;Генеральный директор межотраслевого научно-технического комплекса;1;1210
20556;1;Генеральный директор научно-производственного объединения;1;1210
20557;6;Генеральный директор объединения;1;1210
20559;5;Генеральный директор производственного объединения;1;1210
20560;8;Генеральный директор предприятия;1;1210
20561;2;Генеральный директор программ;1;1229
20563;1;Генеральный директор Российского гуманитарного научного фонда;1;1210
20565;0;Генеральный директор Судебного департамента;1;1120
20568;4;Генеральный директор управления гражданской авиации;1;1226
20571;6;Генеральный конструктор;1;1210
20574;2;Генеральный консул Российской Федерации;1;1120
20577;3;Генеральный прокурор;1;1110
20578;8;Генеральный прокурор Российской Федерации;1;1110
20580;5;Генеральный секретарь;1;1143
20583;9;Геоботаник;2;2211
20586;2;Геодезист;2;2148
20589;6;Геолог;2;2114
20590;9;Геолог карьера, рудника, шахты;2;2114
20592;8;Геолог нефтегазоразведки (партии) структурно-поискового бурения;2;2114
20601;3;Геофизик;2;2114
20602;8;Геофизик карьера, рудника, шахты;2;2114
20603;2;Геохимик;2;2114
20605;1;Герпетолог;2;2211
20606;6;Гид-переводчик;2;2444
20607;0;Гидроакустик;2;2111
20608;5;Гидробиолог;2;2211
20610;2;Гидрогеолог;2;2114
20613;6;Гидрогеолог карьера, рудника, шахты;2;2114
20614;0;Гидролог;2;2114
20615;5;Гидрометнаблюдатель;3;3119
20616;7;Гидротехник;2;2142
20618;9;Гидрохимик;2;2112
20620;6;Глава администрации (края, области);1;1110
20621;0;Глава администрации (города, района);1;1120
20622;5;Глава администрации (сельской, поселковой);1;1130
20626;3;Главная медицинская сестра;1;1229
20629;7;Главный агроном;1;1221
20631;4;Главный агроном (государственный инспектор по карантину растений);1;1210
20632;9;Главный агрохимик;1;1221
20633;3;Главный администратор;1;1229
20636;7;Главный археограф;1;1229
20637;1;Главный архивист;1;1229
20638;6;Главный архитектор;1;1223
20641;8;Главный архитектор проекта;1;1223
20644;1;Главный балетмейстер;1;1229
20647;5;Главный библиограф;1;1229
20650;7;Главный библиотекарь;1;1229
20656;4;Главный бухгалтер;1;1231
20659;8;Главный ветеринарный врач;1;1221
20660;0;Главный военный судебный пристав;1;1120
20666;8;Главный врач (начальник) учреждения госсанэпидслужбы (главный государственный санитарный врач);1;1210
20668;7;Главный врач (директор, заведующий, начальник) учреждения здравоохранения;1;1210
20671;9;Главный выпускающий;1;1229
20672;3;Главный геодезист (в сельском и лесном хозяйстве);1;1221
20673;8;Главный геодезист (в промышленности);1;1222
20674;2;Главный геодезист (в строительстве);1;1223
20675;7;Главный геодезист (на транспорте);1;1226
20677;6;Главный геолог;1;1222
20680;8;Главный геофизик;1;1222
20681;2;Главный геохимик;1;1222
20685;0;Главный гидрогеолог (в сельском хозяйстве);1;1221
20686;5;Главный гидрогеолог (в промышленности);1;1222
20687;1;Главный гидрогеолог (в строительстве);1;1223
20689;9;Главный гидрограф;1;1226
20692;0;Главный гидролог;1;1226
20697;3;Главный гидротехник (в сельском хозяйстве);1;1221
20698;8;Главный гидротехник (в промышленности);1;1222
20699;2;Главный гидротехник (на транспорте);1;1226
20701;6;Главный горняк;1;1222
20704;3;Главный государственный инженер-инспектор;1;1221
20707;3;Главный государственный инспектор;1;1120
20708;8;Главный государственный инспектор бассейна;1;1120
20709;2;Главный государственный инспектор по геодезическому надзору;1;1120
20712;4;Главный государственный инспектор по качеству сельскохозяйственной продукции и продуктов ее переработки;1;1120
20713;9;Главный государственный инспектор по контролю за производством и качеством спиртов и алкогольных напитков;1;1120
20716;2;Главный государственный инспектор Российской Федерации по охране труда;1;1120
20718;1;Главный государственный инспектор по судоходству на пограничных реках;1;1120
20721;3;Главный государственный инспектор труда;1;1120
20722;8;Главный государственный инспектор труда Российской Федерации;1;1120
20726;6;Главный государственный налоговый инспектор;1;1120
20734;0;Главный государственный патентный эксперт;1;1120
20736;2;Главный государственный правовой инспектор труда Российской Федерации;1;1120
20741;0;Главный диктор;1;1229
20742;5;Главный дессинатор;1;1222
20743;9;Главный дизайнер проекта;1;1223
20744;4;Главный дирижер;1;1229
20745;9;Главный директор программ;1;1229
20746;3;Главный диспетчер (в промышленности);1;1222
20748;2;Главный диспетчер (на транспорте и в связи);1;1226
20749;7;Главный диспетчер (в прочих отраслях);1;1229
20750;5;Главный зоотехник;1;1221
20751;4;Главный звукорежиссер;1;1229
20753;3;Главный инспектор в аппарате Счетной палаты Российской Федерации;1;1120
20754;8;Главный инженер (в сельском, охотничьем, лесном и рыбном хозяйстве);1;1221
20755;2;Главный инженер (в промышленности);1;1222
20757;1;Главный инженер (на транспорте, в связи, материально-техническом снабжении и сбыте);1;1226
20758;6;Главный инженер (в прочих отраслях);1;1229
20760;3;Главный инженер проекта;1;1223
20762;2;Главный ихтиопатолог;1;1221
20761;8;Главный искусствовед;1;1222
20763;7;Главный калибровщик;1;1222
20764;1;Главный кассир;1;1231
20765;6;Главный казначей;1;1120
20767;5;Главный кинооператор;1;1229
20771;1;Главный колорист;1;1222
20780;0;Главный конструктор;1;1237
20783;4;Главный конструктор проекта;1;1223
20784;9;Главный консультант в аппарате Верховного Суда Российской Федерации;2;1120
20785;3;Главный консультант в аппарате Высшего Арбитражного Суда Российской Федерации;2;1120
20787;2;Главный консультант в аппарате Конституционного Суда Российской Федерации;2;1120
20788;7;Главный контролер-ревизор;1;1120
20795;7;Главный крупчатник;1;1222
20796;1;Главный крупянщик;1;1222
20798;0;Главный ландшафтный архитектор проекта;1;1223
20800;4;Главный лесничий (главный государственный инспектор по лесу);1;1120
20802;3;Главный маркшейдер (в промышленности);1;1222
20803;8;Главный маркшейдер (в строительстве);1;1223
20806;1;Главный мелиоратор;1;1221
20808;0;Главный металлург;1;1222
20811;2;Главный метролог;1;1222
20814;6;Главный механик (в сельском, охотничьем, лесном и рыбном хозяйстве);1;1221
20815;0;Главный механик (в промышленности);1;1222
20817;2;Главный механик (на транспорте, в связи, материально-техническом снабжении и сбыте);1;1226
20818;4;Главный механик (в прочих отраслях);1;1229
20820;1;Главный механик подводного аппарата;1;1229
20824;9;Главный модельер-конструктор;1;1222
20829;2;Главный обогатитель;1;1222
20830;5;Главный телеоператор;1;1229
20833;9;Главный охотовед;1;1221
20836;2;Главный палеограф;1;1229
20837;7;Главный почвовед;1;1221
20838;1;Главный приборист;1;1222
20841;3;Главный прокатчик;1;1222
20845;1;Главный радиолог;1;1221
20848;5;Главный ревизор по безопасности движения;1;1126
20850;2;Главный редактор (издательства, редакции газет и журналов);1;1210
20854;0;Главный редактор карт и лоций;1;1226
20860;6;Главный редактор программ;1;1229
20868;2;Главный редактор студии (киностудии);1;1229
20872;9;Главный редактор творческого объединения;1;1229
20873;3;Главный редактор телевидения и радиовещания;1;1229
20875;2;Главный режиссер;1;1229
20881;8;Главный релейщик;1;1226
20883;7;Главный рыбовод;1;1221
20886;0;Главный сварщик;1;1222
20887;5;Главный синоптик;1;1229
20888;7;Главный советник;1;1120
20889;4;Главный специалист;1;1229
20898;3;Главный специалист в аппарате Верховного Суда Российской Федерации;2;1120
20899;8;Главный специалист в аппарате Высшего Арбитражного Суда Российской Федерации;2;1120
20901;1;Главный специалист в аппарате Генеральной прокуратуры Российской Федерации;2;1120
20902;6;Главный специалист в аппарате Конституционного Суда Российской Федерации;2;1120
20904;5;Главный специалист в центральном аппарате федерального органа исполнительной власти;2;1120
20908;3;Главный специалист по автоматике;1;1226
20910;0;Главный специалист по антенным сооружениям;1;1226
20911;5;Главный специалист по защите информации;1;1236
20913;4;Главный специалист по монтажу и наладке систем автоматизации;1;1222
20920;4;Главный специалист по программному обеспечению;1;1236
20931;2;Главный специалист по радиовещанию;1;1226
20937;8;Главный специалист по радиопередающим устройствам;1;1226
20946;9;Главный специалист по сантехническому оборудованию;1;1222
20953;9;Главный специалист по системам создания специального климата;1;1229
20962;8;Главный специалист по слаботочным системам и контрольно-измерительным приборам и автоматике;1;1229
20970;2;Главный специалист по телевизионному вещанию;1;1226
20977;4;Главный специалист по тропосферным радиорелейным линиям;1;1226
20982;5;Главный специалист по цветному телевидению;1;1226
20987;8;Главный специалист по электросвязи;1;1226
20996;7;Главный сталеплавильщик;1;1222
20998;6;Главный строитель;1;1223
20999;0;Главный судебный пристав субъекта Российской Федерации;1;1120
21000;4;Главный судебный пристав;1;1120
21001;9;Главный судья по испытанию племенных лошадей;1;1221
21009;5;Главный технолог (в промышленности);1;1222
21010;8;Главный технолог (в прочих отраслях);1;1229
21011;2;Главный технолог проекта;1;1223
21012;7;Главный товаровед;1;1224
21014;6;Главный тренер;1;1229
21016;5;Главный турбинист производственного объединения по ремонту и наладке оборудования атомных станций;1;1222
21015;0;Главный тренер сборной команды;1;1229
21018;4;Главный ученый секретарь президиума академии;1;1239
21019;9;Главный хормейстер;1;1229
21020;1;Главный хранитель фондов;1;1229
21021;6;Главный ученый секретарь научного центра;1;1237
21023;5;Главный художественный руководитель;1;1222
21024;6;Главный художник;1;1222
21025;4;Главный ученый секретарь президиума регионального отделения;1;1237
21026;9;Главный художник-модельер;1;1222
21029;2;Главный штурман;1;1226
21032;4;Главный экономист;1;1231
21033;9;Главный эксперт по врачебно-трудовой экспертизе;1;1239
21034;3;Главный электрик;1;1222
21035;8;Главный электроник;1;1222
21039;6;Главный энергетик (в сельском, охотничьем, лесном и рыбном хозяйстве);1;1221
21041;3;Главный энергетик (в промышленности);1;1222
21042;8;Главный энергетик (на транспорте, в связи, материально-техническом снабжении и сбыте);1;1226
21044;7;Главный энергетик (в прочих отраслях);1;1229
21045;1;Главный энергодиспетчер;1;1226
21047;0;Главный юрист;1;1239
21050;2;Государственный герольдмейстер;1;1120
21051;7;Государственный инспектор;1;1120
21053;6;Государственный инспектор по безопасности плавания судов (мореплавания и портового надзора) рыбного хозяйства;1;1120
21054;0;Государственный инспектор по геодезическому надзору;1;1120
21056;5;Государственный инспектор по карантину растений;1;1120
21057;4;Государственный инспектор по качеству сельскохозяйственной продукции и продуктов ее переработки;1;1120
21059;3;Государственный инспектор по качеству товаров и торговле;1;1120
21060;6;Государственный инспектор по контролю за производством и качеством спиртов и алкогольных напитков;1;1120
21062;5;Государственный инспектор по маломерным судам;1;1120
21063;1;Государственный инспектор по охране территории государственного природного заповедника;2;1120
21065;9;Государственный инспектор по охране леса;1;1120
21066;3;Государственный инспектор по охране труда;1;1120
21068;2;Государственный инспектор по судоходству на пограничных реках;1;1120
21071;4;Государственный инспектор рыбоохраны;1;1120
21072;9;Государственный инспектор труда;1;1120
21080;3;Государственный налоговый инспектор;1;1120
21084;1;Государственный нотариус;1;1120
21087;5;Государственный патентный эксперт;2;2419
21089;4;Государственный патентный эксперт-стажер;2;2419
21094;5;Государственный хлебный инспектор;1;1120
21101;1;Губернатор;1;1120
21201;4;Девиатор;2;2144
21204;8;Дежурный бюро пропусков;3;4222
21207;1;Дежурный оборотного локомотивного депо;2;4133
21209;0;Дежурный основного локомотивного депо;2;4133
21211;8;Дежурный оперативный (отряда пожарной охраны, по контролю полетов, по связи и радионавигации, пункта управления, по перелетам, поисково-спасательной службы);3;4190
21213;7;Дежурный ответственный по обмену почты;3;7521
21218;5;Дежурный по вокзалу;3;4224
21221;1;Дежурный по выдаче справок (бюро справок);3;4222
21224;5;Дежурный по депо подвижного состава;2;4133
21225;1;Дежурный по дому отдыха локомотивных (поездных) бригад;3;4224
21227;9;Дежурный по железнодорожной станции;2;4133
21228;3;Дежурный по залу (бильярдному, вокзала, спортивному и др.);3;4224
21230;0;Дежурный по комнате матери и ребенка;3;4224
21231;5;Дежурный по комнате отдыха (водителей автомобилей, пассажиров с детьми);3;4224
21233;4;Дежурный по метрополитену;2;4133
21234;9;Дежурный по механизированной дистанции погрузочно-разгрузочных работ;2;4133
21236;8;Дежурный по обеспечению питания пассажиров;3;4224
21237;2;Дежурный по обслуживанию пассажиров;3;4224
21239;1;Дежурный по общежитию;3;4224
21240;4;Дежурный по объединению (промышленного железнодорожного транспорта);2;4133
21242;3;Дежурный по отделению железной дороги;2;4133
21243;8;Дежурный по парку (на железнодорожном транспорте);2;4133
21245;7;Дежурный по перевозочной документации и матрицам;3;4133
21246;1;Дежурный по переправе;3;4133
21248;0;Дежурный по приему и выдаче оружия;3;4133
21249;5;Дежурный по приему и отправлению поездов метрополитена;3;4133
21251;2;Дежурный по пункту транспортно-экспедиционного агентства на вокзале;3;4221
21252;7;Дежурный по разъезду;3;4133
21255;0;Дежурный по режиму специального учебно-воспитательного учреждения;3;4224
21257;0;Дежурный по сопровождению воздушных судов;3;4133
21258;4;Дежурный по сортировочной горке;2;4133
21260;1;Дежурный по станции метрополитена;2;4133
21261;6;Дежурный по стоянке, ангару;3;4133
21263;5;Дежурный по тарифной документации;3;4133
21264;7;Дежурный по товарной конторе;3;4131
21266;9;Дежурный по транспортно-экспедиционному агентству (филиалу);3;4221
21267;3;Дежурный по электродепо;2;4133
21269;2;Дежурный по этажу (гостиницы, кемпинга, пансионата);3;4224
21270;5;Дежурный предприятия связи;3;7521
21271;3;Дежурный пульта управления;3;4190
21274;3;Дежурный пункта оборота локомотивов;2;4133
21277;7;Дежурный пункта подмены локомотивных бригад;2;4133
21286;6;Дежурный станционного поста телеуправления;2;4133
21290;2;Дежурный станционного поста централизации;2;4133
21296;6;Декан факультета;1;1229
21297;4;Декларант;2;3441
21299;3;Делопроизводитель;3;4115
21300;2;Дельтапланерист-испытатель;2;2145
21302;1;Дессинатор;2;2146
21305;5;Диктор;2;3472
21306;1;Диктор (комментатор);2;3472
21307;4;Диктор редакции радиовещания;2;3472
21308;9;Дилер по валютным операциям;2;3411
21309;3;Дилер;2;3411
21310;6;Дилер по ценным бумагам;2;3411
21311;0;Консульский агент;2;1120
21314;4;Дипломатический курьер;2;3439
21315;9;Дилер фондовой биржи;2;3411
21319;7;Директор акционерного общества;1;1210
21320;4;Директор автотранспортного предприятия;1;1210
21321;4;Директор архива Президента Российской Федерации;1;1120
21322;9;Директор (заведующий) архивного учреждения;1;1210
21323;3;Директор атомной станции;1;1210
21326;7;Директор аукциона;1;1210
21329;0;Директор базы (кинобазы, продовольственных товаров и др.);1;1210
21331;8;Директор Библиотеки Администрации Президента Российской Федерации;1;1120
21332;2;Директор (заведующий) библиотеки (централизованной библиотечной системы);1;1210
21333;7;Директор больницы (дома) сестринского ухода, хосписа;1;1210
21335;6;Директор ботанического сада;1;1210
21341;1;Директор (заведующий) внешкольного учреждения;1;1210
21344;5;Директор (заведующий) выставки;1;1210
21345;7;Директор (начальник) вычислительного (информационно-вычислительного) центра;1;1210
21347;9;Директор (начальник) гидроэлектростанции (каскада);1;1210
21350;0;Директор главного морского агентства;1;1210
21353;4;Директор (заведующий) гостиницы (кемпинга, пансионата);1;1210
21359;1;Директор государственной заводской конюшни;1;1210
21362;3;Директор дворца (бракосочетания, культуры, спорта и др.);1;1210
21363;8;Директор департамента;1;1120
21365;7;Директор (начальник, уполномоченный) дирекции;1;1210
21368;0;Директор (заведующий) дома (детского, отдыха, творчества и др.);1;1210
21370;8;Директор дома-интерната для престарелых и инвалидов;1;1210
21374;6;Директор завода;1;1210
21375;0;Директор (заведующий) зала (выставочного, демонстрационного и др.);1;1210
21378;4;Директор государственного природного заповедника;1;1210
21381;6;Директор зоопарка;1;1210
21386;9;Директор (заведующий) интерната;1;1210
21389;2;Директор ипподрома;1;1210
21395;8;Директор кабинета (методического, учебно-методического);1;1239
21396;2;Директор касс (театрально-концертных и спортивно-зрелищных);1;1239
21398;1;Директор киностудии;1;1210
21401;4;Директор кинотеатра;1;1210
21404;3;Директор (начальник) комбината;1;1210
21407;7;Директор коммерческий;1;1233
21410;9;Директор комплекса (оздоровительного, спортивного, туристского);1;1210
21413;2;Директор конторы;1;1210
21416;6;Директор концертной организации;1;1210
21419;0;Директор (начальник) котельной;1;1210
21422;1;Директор (начальник) курсов;1;1210
21425;5;Директор (заведующий, начальник) лаборатории;1;1210
21431;0;Директор морского агентства;1;1210
21433;3;Директор музыкального (танцевального) коллектива;1;1210
21434;4;Директор (заведующий) музея;1;1210
21435;9;Директор научно-исследовательского института;1;1210
21441;4;Директор обсерватории;1;1210
21444;8;Директор объединения;1;1210
21447;1;Директор (начальник) организации (изыскательской, конструкторской, проектной);1;1210
21465;2;Директор парка культуры и отдыха;1;1210
21467;9;Директор Парламентской библиотеки;1;1120
21474;9;Директор планетария;1;1210
21477;2;Директор по кадрам и быту;1;1232
21480;4;Директор по капитальному строительству;1;1223
21486;1;Директор по производству;1;1222
21489;5;Директор по экономике;1;1231
21495;0;Директор (начальник, управляющий) предприятия;1;1210
21498;4;Директор (заведующий) предприятия общественного питания;1;1210
21501;2;Директор (заведующий) предприятия розничной торговли;1;1210
21504;6;Директор предприятия сетей (тепловых, электрических);1;1210
21506;5;Директор представительства;1;1210
21507;7;Директор (начальник) преобразовательного комплекса;1;1210
21508;4;Директор (заведующий) приюта для молодежи;1;1210
21510;1;Директор программ (радиотелевизионных);1;1229
21511;6;Директор (управляющий) производственного объединения;1;1210
21513;5;Директор промысла;1;1210
21516;9;Директор разреза, разрезоуправления (сланцевого, угольного);1;1210
21525;8;Директор Регистра;1;1226
21529;6;Директор речного Регистра;1;1226
21532;8;Директор рудника (рудоуправления);1;1210
21538;5;Директор совхоза;1;1210
21541;7;Директор (заведующий) спортивного сооружения;1;1210
21542;1;Директор спортивной школы;1;1210
21544;0;Директор станции (госсортостанции, лесосеменной, машиноиспытательной и др.);1;1210
21546;2;Директор строящегося предприятия;1;1223
21548;9;Директор (главный редактор) структурного агентства;1;1210
21550;6;Директор студии;1;1210
21553;9;Директор съемочной группы;1;1239
21555;9;Директор творческого объединения (коллектива);1;1210
21556;3;Директор театра;1;1210
21565;2;Директор (начальник) тепловой электростанции;1;1210
21566;7;Директор территориального центра профессиональной ориентации молодежи;1;1210
21571;8;Директор технический;1;1237
21572;2;Директор типографии;1;1210
21574;1;Директор (начальник) треста;1;1210
21579;4;Директор управления Сбербанка;1;1227
21580;7;Директор учебного пункта;1;1239
21581;1;Директор (начальник) учебного (учебно-тренировочного) центра;1;1210
21583;0;Директор учебно-курсового комбината;1;1210
21586;4;Директор учебно-производственного комбината;1;1210
21587;9;Директор училища (колледжа);1;1210
